instance_id,property,value,source,mapped_property,normalized_value
https://id.analoggamemuseum.org/api/items/1097,audience,9–,Human,audience,9-
https://id.analoggamemuseum.org/api/items/1097,component,資産カード48枚,Human,component,資産カード48枚
https://id.analoggamemuseum.org/api/items/1097,datePublished,2022-04-23,Human,datePublished,20220423
https://id.analoggamemuseum.org/api/items/1097,name,ブラックコイン,Human,name,ブラックコイン
https://id.analoggamemuseum.org/api/items/1097,numberOfPlayers,4–5,Human,numberOfPlayers,4-5
https://id.analoggamemuseum.org/api/items/1097,playTime,PT10M–PT50M,Human,playTime,pt10m–pt50m
https://id.analoggamemuseum.org/api/items/1097,responsibilityStatement,ゲームデザイン:  前田さん,Human,responsibilityStatement,ゲームデザイン:前田さん
https://id.analoggamemuseum.org/api/items/1097,component,警察カード6枚,Human,component,警察カード6枚
https://id.analoggamemuseum.org/api/items/1097,component,親チップ1枚,Human,component,親チップ1枚
https://id.analoggamemuseum.org/api/items/1097,component,袋1つ,Human,component,袋1つ
https://id.analoggamemuseum.org/api/items/1097,component,指さしチップ5枚,Human,component,指さしチップ5枚
https://id.analoggamemuseum.org/api/items/1097,component,プレイヤーカード5枚,Human,component,プレイヤーカード5枚
https://id.analoggamemuseum.org/api/items/1097,component,ブラックコイン1枚,Human,component,ブラックコイン1枚
https://id.analoggamemuseum.org/api/items/1097,component,ルールブック,Human,component,ルールブック
https://id.analoggamemuseum.org/api/items/1097,responsibilityStatement,イラスト･DTP:  前田さん,Human,responsibilityStatement,イラスト･dtp:前田さん
https://id.analoggamemuseum.org/api/items/1098,audience,10–,Human,audience,10-
https://id.analoggamemuseum.org/api/items/1098,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1098,name,三人展ババ抜き,Human,name,三人展ババ抜き
https://id.analoggamemuseum.org/api/items/1098,numberOfPlayers,2–6,Human,numberOfPlayers,2-6
https://id.analoggamemuseum.org/api/items/1098,publisher,OOYAMA's GAME,Human,publisher,ooyama'sgame
https://id.analoggamemuseum.org/api/items/1098,responsibilityStatement,カード文とイラスト、写真: 青木俊直、大山功一、戸田昭吾,Human,responsibilityStatement,"カード文とイラスト,写真:青木俊直,大山功一,戸田昭吾"
https://id.analoggamemuseum.org/api/items/1098,version,第1版,Human,version,第1版
https://id.analoggamemuseum.org/api/items/1098,responsibilityStatement,カードデザイン: 大山功一,Human,responsibilityStatement,カードデザイン:大山功一
https://id.analoggamemuseum.org/api/items/1099,barcode,4573492470287,Human,barcode,4573492470287
https://id.analoggamemuseum.org/api/items/1099,datePublished,2022-04-23,Human,datePublished,20220423
https://id.analoggamemuseum.org/api/items/1099,name,ころころ爆弾とお宝,Human,name,ころころ爆弾とお宝
https://id.analoggamemuseum.org/api/items/1099,numberOfPlayers,3–7,Human,numberOfPlayers,3-7
https://id.analoggamemuseum.org/api/items/1099,playTime,PT5M–PT20M,Human,playTime,pt5m–pt20m
https://id.analoggamemuseum.org/api/items/1099,publisher,スピカデザイン,Human,publisher,スピカデザイン
https://id.analoggamemuseum.org/api/items/1099,responsibilityStatement,製作・著作・スピカデザイン,Human,responsibilityStatement,製作著作スピカデザイン
https://id.analoggamemuseum.org/api/items/1100,alternateName,metro-Extention map pack,Human,name,metro-extentionmappack
https://id.analoggamemuseum.org/api/items/1100,audience,8–,Human,audience,8-
https://id.analoggamemuseum.org/api/items/1100,barcode,4589514890247,Human,barcode,4589514890247
https://id.analoggamemuseum.org/api/items/1100,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1100,name,メトロックス,Human,name,メトロックス
https://id.analoggamemuseum.org/api/items/1100,numberOfPlayers,1–99,Human,numberOfPlayers,1-99
https://id.analoggamemuseum.org/api/items/1100,playTime,PT20M,Human,playTime,pt20m
https://id.analoggamemuseum.org/api/items/1100,publisher,OKAZU brand,Human,publisher,okazubrand
https://id.analoggamemuseum.org/api/items/1100,responsibilityStatement,制作: OKAZU brand,Human,responsibilityStatement,制作:okazubrand
https://id.analoggamemuseum.org/api/items/1100,responsibilityStatement,パッケージデザイナー: ryo_nyamo,Human,responsibilityStatement,パッケージデザイン:ryo_nyamo
https://id.analoggamemuseum.org/api/items/1100,responsibilityStatement,ゲームデザイナー: ハヤシ ヒサシ,Human,responsibilityStatement,ゲームデザイン:ハヤシヒサシ
https://id.analoggamemuseum.org/api/items/1101,audience,14–,Human,audience,14-
https://id.analoggamemuseum.org/api/items/1101,component,数字カード 52枚,Human,component,数字カード52枚
https://id.analoggamemuseum.org/api/items/1101,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1101,name,two seesaws,Human,name,twoseesaws
https://id.analoggamemuseum.org/api/items/1101,numberOfPlayers,1–5,Human,numberOfPlayers,1-5
https://id.analoggamemuseum.org/api/items/1101,playTime,PT20M–PT40M,Human,playTime,pt20m–pt40m
https://id.analoggamemuseum.org/api/items/1101,responsibilityStatement,ゲームデザイン: 外鴨なきく,Human,responsibilityStatement,ゲームデザイン:外鴨なきく
https://id.analoggamemuseum.org/api/items/1101,component,トリック勝利条件カード ６枚,Human,component,トリック勝利条件カード６枚
https://id.analoggamemuseum.org/api/items/1101,component,サマリー 2枚,Human,component,サマリー2枚
https://id.analoggamemuseum.org/api/items/1101,component,説明書,Human,component,説明書
https://id.analoggamemuseum.org/api/items/1101,responsibilityStatement,アートデザイン: 少年（葵屋）,Human,responsibilityStatement,アートデザイン:少年
https://id.analoggamemuseum.org/api/items/1101,responsibilityStatement,制作: ORUCAgames,Human,responsibilityStatement,制作:orucagames
https://id.analoggamemuseum.org/api/items/1101,responsibilityStatement,イラスト: Moyy,Human,responsibilityStatement,イラスト:moyy
https://id.analoggamemuseum.org/api/items/1101,name,ツーシーソー,Human,name,ツーシーソー
https://id.analoggamemuseum.org/api/items/1102,audience,7–,Human,audience,7-
https://id.analoggamemuseum.org/api/items/1102,component,カード 40枚,Human,component,カード40枚
https://id.analoggamemuseum.org/api/items/1102,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1102,name,POIPOI!!SHIRANKEDO,Human,name,poipoi!!shirankedo
https://id.analoggamemuseum.org/api/items/1102,numberOfPlayers,3–6,Human,numberOfPlayers,3-6
https://id.analoggamemuseum.org/api/items/1102,playTime,PT15M,Human,playTime,pt15m
https://id.analoggamemuseum.org/api/items/1102,publisher,Tapir Studio,Human,publisher,tapirstudio
https://id.analoggamemuseum.org/api/items/1102,responsibilityStatement,Tapir Studio,Human,responsibilityStatement,tapirstudio
https://id.analoggamemuseum.org/api/items/1102,name,っぽいぽい!知らんけど。,Human,name,っぽいぽい!知らんけど。
https://id.analoggamemuseum.org/api/items/1103,barcode,4570046310075,Human,barcode,4570046310075
https://id.analoggamemuseum.org/api/items/1103,component,説明カード 2枚,Human,component,説明カード2枚
https://id.analoggamemuseum.org/api/items/1103,datePublished,2021,Human,datePublished,2021
https://id.analoggamemuseum.org/api/items/1103,name,きょうの勝ち,Human,name,きょうの勝ち
https://id.analoggamemuseum.org/api/items/1103,version,しりうす,Human,version,しりうす
https://id.analoggamemuseum.org/api/items/1103,component,お題カード 28枚,Human,component,お題カード28枚
https://id.analoggamemuseum.org/api/items/1104,component,予備カード 12枚,Human,component,予備カード12枚
https://id.analoggamemuseum.org/api/items/1104,datePublished,2020,Human,datePublished,2020
https://id.analoggamemuseum.org/api/items/1104,name,トレーディングかくれんぼゲーム  キャラクター追加,Human,name,トレーディングかくれんぼゲームキャラクター追加
https://id.analoggamemuseum.org/api/items/1104,publisher,ヒトデ工房,Human,publisher,ヒトデ工房
https://id.analoggamemuseum.org/api/items/1104,responsibilityStatement,ゲームデザイン: ヒトデラヴ(ヒトデ工房),Human,responsibilityStatement,ゲームデザイン:ヒトデラヴ
https://id.analoggamemuseum.org/api/items/1104,version,拡張版 Ver.1.0,Human,version,拡張版ver.1.0
https://id.analoggamemuseum.org/api/items/1104,component,エリアカード 48枚,Human,component,エリアカード48枚
https://id.analoggamemuseum.org/api/items/1104,component,説明書 1枚,Human,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1105,audience,3–,Human,audience,3-
https://id.analoggamemuseum.org/api/items/1105,barcode,4570046310082,Human,barcode,4570046310082
https://id.analoggamemuseum.org/api/items/1105,component,説明カード 2枚,Human,component,説明カード2枚
https://id.analoggamemuseum.org/api/items/1105,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1105,name,きょうの勝ち カノープス,Human,name,きょうの勝ちカノープス
https://id.analoggamemuseum.org/api/items/1105,numberOfPlayers,1–99,Human,numberOfPlayers,1-99
https://id.analoggamemuseum.org/api/items/1105,playTime,PT1M–,Human,playTime,pt1m–inf
https://id.analoggamemuseum.org/api/items/1105,publisher,ナナワリ,Human,publisher,ナナワリ
https://id.analoggamemuseum.org/api/items/1105,responsibilityStatement,パッケージイラストレーション:  ウラベロシナンテ,Human,responsibilityStatement,パッケージイラストレーション:ウラベロシナンテ
https://id.analoggamemuseum.org/api/items/1105,version,カノープス,Human,version,カノープス
https://id.analoggamemuseum.org/api/items/1105,component,お題カード 28枚,Human,component,お題カード28枚
https://id.analoggamemuseum.org/api/items/1105,publisher,NANAWARI,Human,publisher,nanawari
https://id.analoggamemuseum.org/api/items/1105,responsibilityStatement,ゲームデザイン: おおやまとおる,Human,responsibilityStatement,ゲームデザイン:おおやまとおる
https://id.analoggamemuseum.org/api/items/1105,responsibilityStatement,アートワーク: おおやまあいこ,Human,responsibilityStatement,アートワーク:おおやまあいこ
https://id.analoggamemuseum.org/api/items/1108,audience,6–,Human,audience,6-
https://id.analoggamemuseum.org/api/items/1108,component,動物リストカード 5枚,Human,component,動物リストカード5枚
https://id.analoggamemuseum.org/api/items/1108,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1108,name,ドウブツつくろ,Human,name,ドウブツつくろ
https://id.analoggamemuseum.org/api/items/1108,numberOfPlayers,2–5,Human,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/1108,playTime,PT20M,Human,playTime,pt20m
https://id.analoggamemuseum.org/api/items/1108,publisher,77spiele,Human,publisher,77spiele
https://id.analoggamemuseum.org/api/items/1108,responsibilityStatement,製作: 77spiele,Human,responsibilityStatement,製作:77spiele
https://id.analoggamemuseum.org/api/items/1108,component,カタカナカード 57枚,Human,component,カタカナカード57枚
https://id.analoggamemuseum.org/api/items/1108,component,説明書 1枚,Human,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1108,responsibilityStatement,作: 与儀新一,Human,responsibilityStatement,作:与儀新一
https://id.analoggamemuseum.org/api/items/1108,name,Let's make animal names.,Human,name,let'smakeanimalnames.
https://id.analoggamemuseum.org/api/items/1187,audience,8–,Human,audience,8-
https://id.analoggamemuseum.org/api/items/1187,barcode,4573121090091,Human,barcode,4573121090091
https://id.analoggamemuseum.org/api/items/1187,component,樹オブジェ 1個,Human,component,樹オブジェ1個
https://id.analoggamemuseum.org/api/items/1187,contactPoint,games@io-p.net,Human,contactPoint,games@io-p.net
https://id.analoggamemuseum.org/api/items/1187,name,サバンナラッシュ,Human,name,サバンナラッシュ
https://id.analoggamemuseum.org/api/items/1187,numberOfPlayers,2,Human,numberOfPlayers,2
https://id.analoggamemuseum.org/api/items/1187,playTime,PT30M–,Human,playTime,pt30m–inf
https://id.analoggamemuseum.org/api/items/1187,publisher,iop games,Human,publisher,iopgames
https://id.analoggamemuseum.org/api/items/1187,responsibilityStatement,ゲームデザイン: 池田勝,Human,responsibilityStatement,ゲームデザイン:池田勝
https://id.analoggamemuseum.org/api/items/1187,component,担当マーカー 5枚,Human,component,担当マーカー5枚
https://id.analoggamemuseum.org/api/items/1187,component,布袋 1枚,Human,component,布袋1枚
https://id.analoggamemuseum.org/api/items/1187,component,動物コマ 40個,Human,component,動物コマ40個
https://id.analoggamemuseum.org/api/items/1187,component,ルール説明書 1部,Human,component,ルール説明書1部
https://id.analoggamemuseum.org/api/items/1187,component,マップタイル 9枚,Human,component,マップタイル9枚
https://id.analoggamemuseum.org/api/items/1187,component,サマリーカード 2枚,Human,component,サマリーカード2枚
https://id.analoggamemuseum.org/api/items/1187,responsibilityStatement,アートワーク: 別府さい,Human,responsibilityStatement,アートワーク:別府さい
https://id.analoggamemuseum.org/api/items/1187,name,Savannah Rush,Human,name,savannahrush
https://id.analoggamemuseum.org/api/items/1337,audience,10–99+,Human,audience,10-99-
https://id.analoggamemuseum.org/api/items/1337,component,手番マーカー 1枚,Human,component,手番マーカー1枚
https://id.analoggamemuseum.org/api/items/1337,contactPoint,booogames82@gmail.com,Human,contactPoint,booogames82@gmail.com
https://id.analoggamemuseum.org/api/items/1337,datePublished,2020,Human,datePublished,2020
https://id.analoggamemuseum.org/api/items/1337,name,ポリがきた!,Human,name,ポリがきた!
https://id.analoggamemuseum.org/api/items/1337,numberOfPlayers,3–6,Human,numberOfPlayers,3-6
https://id.analoggamemuseum.org/api/items/1337,playTime,PT10M–PT15M,Human,playTime,pt10m–pt15m
https://id.analoggamemuseum.org/api/items/1337,publisher,Booo!GAMES,Human,publisher,booo!games
https://id.analoggamemuseum.org/api/items/1337,responsibilityStatement,製作: Booo!GAMES,Human,responsibilityStatement,製作:booo!games
https://id.analoggamemuseum.org/api/items/1337,component,パウダーカード 56枚,Human,component,パウダーカード56枚
https://id.analoggamemuseum.org/api/items/1337,component,サマリーカード 6枚,Human,component,サマリーカード6枚
https://id.analoggamemuseum.org/api/items/1337,component,アクションカード 21枚,Human,component,アクションカード21枚
https://id.analoggamemuseum.org/api/items/1337,responsibilityStatement,イラスト: 憶春リュウ,Human,responsibilityStatement,イラスト:憶春リュウ
https://id.analoggamemuseum.org/api/items/3278,audience,8–,Human,audience,8-
https://id.analoggamemuseum.org/api/items/3278,component,カード 56枚,Human,component,カード56枚
https://id.analoggamemuseum.org/api/items/3278,contactPoint,http://gardengames.blog40.fc2.com/,Human,contactPoint,gardengames.blog40.fc2.com
https://id.analoggamemuseum.org/api/items/3278,datePublished,2017,Human,datePublished,2017
https://id.analoggamemuseum.org/api/items/3278,name,へるめす の りゅうぎ,Human,name,へるめすのりゅうぎ
https://id.analoggamemuseum.org/api/items/3278,numberOfPlayers,2–4,Human,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/3278,playTime,PT15M,Human,playTime,pt15m
https://id.analoggamemuseum.org/api/items/3278,publisher,The Garden Games,Human,publisher,thegardengames
https://id.analoggamemuseum.org/api/items/3278,responsibilityStatement,ゲームデザイン: 樫尾忠英（ガーデンゲームズ）,Human,responsibilityStatement,ゲームデザイン:樫尾忠英
https://id.analoggamemuseum.org/api/items/3278,component,説明書,Human,component,説明書
https://id.analoggamemuseum.org/api/items/3278,responsibilityStatement,アートワーク: ことり寧子（ぐうのね）,Human,responsibilityStatement,アートワーク:ことり寧子
https://id.analoggamemuseum.org/api/items/3278,name,ヘルメスの流儀,Human,name,ヘルメスの流儀
https://id.analoggamemuseum.org/api/items/3278,name,THE STYLE OF HERMES,Human,name,thestyleofhermes
https://id.analoggamemuseum.org/api/items/3279,audience,8-,Human,audience,8-
https://id.analoggamemuseum.org/api/items/3279,component,獲得カード 8枚,Human,component,獲得カード8枚
https://id.analoggamemuseum.org/api/items/3279,datePublished,2019,Human,datePublished,2019
https://id.analoggamemuseum.org/api/items/3279,name,てんてん と いち,Human,name,てんてんといち
https://id.analoggamemuseum.org/api/items/3279,numberOfPlayers,2–4,Human,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/3279,playTime,PT10M,Human,playTime,pt10m
https://id.analoggamemuseum.org/api/items/3279,publisher,The Garden Games,Human,publisher,thegardengames
https://id.analoggamemuseum.org/api/items/3279,responsibilityStatement,ゲームデザイン: 樫尾忠英,Human,responsibilityStatement,ゲームデザイン:樫尾忠英
https://id.analoggamemuseum.org/api/items/3279,component,プレイカード 38枚,Human,component,プレイカード38枚
https://id.analoggamemuseum.org/api/items/3279,component,カード内容一覧表 1枚,Human,component,カード内容一覧表1枚
https://id.analoggamemuseum.org/api/items/3279,component,めくって獲得カード 4枚,Human,component,めくって獲得カード4枚
https://id.analoggamemuseum.org/api/items/3279,responsibilityStatement,アートワーク: シキリト,Human,responsibilityStatement,アートワーク:シキリト
https://id.analoggamemuseum.org/api/items/3279,name,転々と市,Human,name,転々と市
https://id.analoggamemuseum.org/api/items/3290,audience,8–,Human,audience,8-
https://id.analoggamemuseum.org/api/items/3290,component,ポイントカード 40枚,Human,component,ポイントカード40枚
https://id.analoggamemuseum.org/api/items/3290,datePublished,2019,Human,datePublished,2019
https://id.analoggamemuseum.org/api/items/3290,name,どうが あっぷ してみた,Human,name,どうがあっぷしてみた
https://id.analoggamemuseum.org/api/items/3290,numberOfPlayers,3–8,Human,numberOfPlayers,3-8
https://id.analoggamemuseum.org/api/items/3290,playTime,PT10M,Human,playTime,pt10m
https://id.analoggamemuseum.org/api/items/3290,component,タイトルカード 200枚,Human,component,タイトルカード200枚
https://id.analoggamemuseum.org/api/items/3290,name,動画アップしてみたwww,Human,name,動画アップしてみたwww
https://id.analoggamemuseum.org/api/items/3294,audience,12–,Human,audience,12-
https://id.analoggamemuseum.org/api/items/3294,barcode,450288170292,Human,barcode,450288170292
https://id.analoggamemuseum.org/api/items/3294,contactPoint,info@grimpeur.co.jp,Human,contactPoint,info@grimpeur.co.jp
https://id.analoggamemuseum.org/api/items/3294,datePublished,2010,Human,datePublished,2010
https://id.analoggamemuseum.org/api/items/3294,name,ノブナガ,Human,name,ノブナガ
https://id.analoggamemuseum.org/api/items/3294,numberOfPlayers,2–5,Human,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/3294,playTime,PT20M,Human,playTime,pt20m
https://id.analoggamemuseum.org/api/items/3294,publisher,グランペール,Human,publisher,グランペール
https://id.analoggamemuseum.org/api/items/3294,responsibilityStatement,ゲームデザイン: 沙月みと,Human,responsibilityStatement,ゲームデザイン:沙月みと
https://id.analoggamemuseum.org/api/items/3294,responsibilityStatement,イラスト: 相沢美良,Human,responsibilityStatement,イラスト:相沢美良
https://id.analoggamemuseum.org/api/items/3294,name,NOBUNAGA,Human,name,nobunaga
https://id.analoggamemuseum.org/api/items/3297,audience,10–,Human,audience,10-
https://id.analoggamemuseum.org/api/items/3297,barcode,4002051740313,Human,barcode,4002051740313
https://id.analoggamemuseum.org/api/items/3297,component,8 Ordnungskarten,Human,component,8ordnungskarten
https://id.analoggamemuseum.org/api/items/3297,contactPoint,info@kosmos.de,Human,contactPoint,info@kosmos.de
https://id.analoggamemuseum.org/api/items/3297,datePublished,2013,Human,datePublished,2013
https://id.analoggamemuseum.org/api/items/3297,identifier,4500025194,Human,identifier,4500025194
https://id.analoggamemuseum.org/api/items/3297,name,MEMENTO,Human,name,memento
https://id.analoggamemuseum.org/api/items/3297,numberOfPlayers,2–5,Human,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/3297,playTime,PT30M,Human,playTime,pt30m
https://id.analoggamemuseum.org/api/items/3297,publisher,KOSMOS,Human,publisher,kosmos
https://id.analoggamemuseum.org/api/items/3297,responsibilityStatement,"Grafik: Sensit Communication, München",Human,responsibilityStatement,"grafik:sensitcommunication,münchen"
https://id.analoggamemuseum.org/api/items/3297,component,64 Spielkarten,Human,component,64spielkarten
https://id.analoggamemuseum.org/api/items/3297,component,18 Wertungskarten,Human,component,18wertungskarten
https://id.analoggamemuseum.org/api/items/3297,component,1 Spielanleitung,Human,component,1spielanleitung
https://id.analoggamemuseum.org/api/items/3297,responsibilityStatement,Autor: Paolo Mori,Human,responsibilityStatement,autor:paolomori
https://id.analoggamemuseum.org/api/items/3309,audience,1–,Human,audience,1-
https://id.analoggamemuseum.org/api/items/3309,component,ルール 1枚,Human,component,ルール1枚
https://id.analoggamemuseum.org/api/items/3309,contactPoint,03-3861-8983,Human,contactPoint,03-3861-8983
https://id.analoggamemuseum.org/api/items/3309,datePublished,1991-04,Human,datePublished,199104
https://id.analoggamemuseum.org/api/items/3309,name,だいす★くえすと すりぃ,Human,name,だいす★くえすとすりぃ
https://id.analoggamemuseum.org/api/items/3309,numberOfPlayers,1–,Human,numberOfPlayers,1-
https://id.analoggamemuseum.org/api/items/3309,playTime,PT5S–,Human,playTime,pt5m–inf
https://id.analoggamemuseum.org/api/items/3309,publisher,新和,Human,publisher,新和
https://id.analoggamemuseum.org/api/items/3309,component,シール 24枚,Human,component,シール24枚
https://id.analoggamemuseum.org/api/items/3309,component,迷宮記録表 1冊,Human,component,迷宮記録表1冊
https://id.analoggamemuseum.org/api/items/3309,component,特殊サイコロ 4ケ,Human,component,特殊サイコロ4ケ
https://id.analoggamemuseum.org/api/items/3309,component,冒険者記録表 1冊,Human,component,冒険者記録表1冊
https://id.analoggamemuseum.org/api/items/3310,alternateName,しんぷる ふぁんたじぃ だいす げーむ だいす くえすと つう ちょうせんしゃたち,Human,name,しんぷるふぁんたじぃだいすげーむだいすくえすとつうちょうせんしゃたち
https://id.analoggamemuseum.org/api/items/3310,audience,10–,Human,audience,10-
https://id.analoggamemuseum.org/api/items/3310,component,迷宮記録表 1冊,Human,component,迷宮記録表1冊
https://id.analoggamemuseum.org/api/items/3310,name,だいす★くえすと つう,Human,name,だいす★くえすとつう
https://id.analoggamemuseum.org/api/items/3310,numberOfPlayers,1–,Human,numberOfPlayers,1-
https://id.analoggamemuseum.org/api/items/3310,playTime,PT5S–,Human,playTime,pt5m–inf
https://id.analoggamemuseum.org/api/items/3310,publisher,新和,Human,publisher,新和
https://id.analoggamemuseum.org/api/items/3310,component,特殊サイコロ 4ケ,Human,component,特殊サイコロ4ケ
https://id.analoggamemuseum.org/api/items/3310,component,冒険者記録表 1冊,Human,component,冒険者記録表1冊
https://id.analoggamemuseum.org/api/items/3310,component,シール 1セット,Human,component,シール1セット
https://id.analoggamemuseum.org/api/items/3310,component,ルール 1冊,Human,component,ルール1冊
https://id.analoggamemuseum.org/api/items/3310,alternateName,シンプル ファンタジィ ダイス ゲーム だいす★くえすと つう 挑戦者たち,Human,name,シンプルファンタジィダイスゲームだいす★くえすとつう挑戦者たち
https://id.analoggamemuseum.org/api/items/3312,barcode,4902425760223,Human,barcode,4902425760223
https://id.analoggamemuseum.org/api/items/3312,component,フィシュアップカード 30枚,Human,component,フィシュアップカード30枚
https://id.analoggamemuseum.org/api/items/3312,datePublished,2000,Human,datePublished,2000
https://id.analoggamemuseum.org/api/items/3312,identifier,751293-0076022-1480,Human,identifier,751293-0076022-1480
https://id.analoggamemuseum.org/api/items/3312,name,バス必中,Human,name,バス必中
https://id.analoggamemuseum.org/api/items/3312,numberOfPlayers,2–4,Human,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/3312,publisher,バンダイ,Human,publisher,バンダイ
https://id.analoggamemuseum.org/api/items/3312,component,ゲームマニュアル 1冊,Human,component,ゲームマニュアル1冊
https://id.analoggamemuseum.org/api/items/3312,component,ゲームフィールド,Human,component,ゲームフィールド
https://id.analoggamemuseum.org/api/items/3312,component,アングラーカード 60枚,Human,component,アングラーカード60枚
https://id.analoggamemuseum.org/api/items/3312,name,BaSS HITCHU,Human,name,basshitchu
https://id.analoggamemuseum.org/api/items/3313,barcode,4970381006358,Human,barcode,4970381006358
https://id.analoggamemuseum.org/api/items/3313,component,ポイントカード 56枚,Human,component,ポイントカード56枚
https://id.analoggamemuseum.org/api/items/3313,datePublished,2002,Human,datePublished,2002
https://id.analoggamemuseum.org/api/items/3313,identifier,101007-2156853-01800,Human,identifier,101007-2156853-01800
https://id.analoggamemuseum.org/api/items/3313,name,ふらんだーす の いぬ,Human,name,ふらんだーすのいぬ
https://id.analoggamemuseum.org/api/items/3313,publisher,カワダ,Human,publisher,カワダ
https://id.analoggamemuseum.org/api/items/3313,responsibilityStatement,製造元: アマダ,Human,responsibilityStatement,製造元:アマダ
https://id.analoggamemuseum.org/api/items/3313,component,ゲームカード 56枚,Human,component,ゲームカード56枚
https://id.analoggamemuseum.org/api/items/3313,responsibilityStatement,発売元: KAWADA,Human,responsibilityStatement,発売元:kawada
https://id.analoggamemuseum.org/api/items/3313,name,フランダースの犬,Human,name,フランダースの犬
https://id.analoggamemuseum.org/api/items/3317,component,カード 100枚,Human,component,カード100枚
https://id.analoggamemuseum.org/api/items/3317,datePublished,1991,Human,datePublished,1991
https://id.analoggamemuseum.org/api/items/3317,publisher,翔企画,Human,publisher,翔企画
https://id.analoggamemuseum.org/api/items/3317,responsibilityStatement,パッケージイラスト: 九月姫,Human,responsibilityStatement,パッケージイラスト:九月姫
https://id.analoggamemuseum.org/api/items/3320,audience,6–,Human,audience,6-
https://id.analoggamemuseum.org/api/items/3320,barcode,4562227550202,Human,barcode,4562227550202
https://id.analoggamemuseum.org/api/items/3320,component,マニュアル 2部,Human,component,マニュアル2部
https://id.analoggamemuseum.org/api/items/3320,datePublished,2016-05,Human,datePublished,201605
https://id.analoggamemuseum.org/api/items/3320,name,セイムワン!,Human,name,セイムワン!
https://id.analoggamemuseum.org/api/items/3320,numberOfPlayers,3–9,Human,numberOfPlayers,3-9
https://id.analoggamemuseum.org/api/items/3320,playTime,PT10M–,Human,playTime,pt10m–inf
https://id.analoggamemuseum.org/api/items/3320,publisher,ONE DRAW,Human,publisher,onedraw
https://id.analoggamemuseum.org/api/items/3320,responsibilityStatement,YOSHIHISA ITSUBAKI,Human,responsibilityStatement,yoshihisaitsubaki
https://id.analoggamemuseum.org/api/items/3320,component,カード 90枚,Human,component,カード90枚
https://id.analoggamemuseum.org/api/items/3320,name,SAME ONE!,Human,name,sameone!
https://id.analoggamemuseum.org/api/items/3326,alternateName,Wacky Races -ケンケンのそれいけすりぬけ大作戦-,Human,name,wackyraces-ケンケンのそれいけすりぬけ大作戦-
https://id.analoggamemuseum.org/api/items/3326,barcode,4905083081037,Human,barcode,4905083081037
https://id.analoggamemuseum.org/api/items/3326,component,カード 56枚,Human,component,カード56枚
https://id.analoggamemuseum.org/api/items/3326,datePublished,1993,Human,datePublished,1993
https://id.analoggamemuseum.org/api/items/3326,name,けんけん の それいけ すりぬけ だいさくせん,Human,name,けんけんのそれいけすりぬけだいさくせん
https://id.analoggamemuseum.org/api/items/3326,numberOfPlayers,3–6,Human,numberOfPlayers,3-6
https://id.analoggamemuseum.org/api/items/3326,playTime,PT5M,Human,playTime,pt5m
https://id.analoggamemuseum.org/api/items/3326,publisher,パペルクリエイション,Human,publisher,パペルクリエイション
https://id.analoggamemuseum.org/api/items/3326,name,ケンケンのそれいけすりぬけ大作戦,Human,name,ケンケンのそれいけすりぬけ大作戦
https://id.analoggamemuseum.org/api/items/4960,audience,4-,Human,audience,4-
https://id.analoggamemuseum.org/api/items/4960,barcode,4582617920019,Human,barcode,4582617920019
https://id.analoggamemuseum.org/api/items/4960,component,曜日カード 16枚,Human,component,曜日カード16枚
https://id.analoggamemuseum.org/api/items/4960,datePublished,2022-09-23,Human,datePublished,20220923
https://id.analoggamemuseum.org/api/items/4960,name,ハウ・トゥー,Human,name,ハウ・トゥー
https://id.analoggamemuseum.org/api/items/4960,numberOfPlayers,2-6,Human,numberOfPlayers,2-6
https://id.analoggamemuseum.org/api/items/4960,playTime,PT5M-PT20M,Human,playTime,pt5m–pt20m
https://id.analoggamemuseum.org/api/items/4960,publisher,TOYgamers,Human,publisher,toygamers
https://id.analoggamemuseum.org/api/items/4960,responsibilityStatement,TOYgamers,Human,responsibilityStatement,toygamers
https://id.analoggamemuseum.org/api/items/4960,component,ゴミカード 36枚,Human,component,ゴミカード36枚
https://id.analoggamemuseum.org/api/items/4960,name,How to,Human,name,howto
